sales_date,order_id,customer_name,product_name,category,price,quantity,discount,total,shipping_fee,total_sales,status,shipping_address,city,customer_name_clean,status_clean,shipping_address_clean,city_clean,category_clean
2025-02-28,ORD01667,Customer_5828,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 54, Jakarta Timur,Customer_5828,complete,Kelurahan 54,Jakarta Timur,Alat Simpan
2025-03-19,ORD02175,Customer_2691,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 96, Jakarta Timur,Customer_2691,complete,Kelurahan 96,Jakarta Timur,Alat Simpan
2025-08-28,ORD06691,Customer_3253,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 141, Jakarta Timur,Customer_3253,complete,Kelurahan 141,Jakarta Timur,Alat Simpan
2025-09-23,ORD07391,Customer_24,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 26, Jakarta Timur,Customer_24,complete,Kelurahan 26,Jakarta Timur,Alat Simpan
2025-10-07,ORD07771,Customer_8,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 119, Jakarta Timur,Customer_8,complete,Kelurahan 119,Jakarta Timur,Alat Simpan
2025-10-25,ORD08272,Customer_4821,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 162, Jakarta Timur,Customer_4821,complete,Kelurahan 162,Jakarta Timur,Alat Simpan
2025-11-14,ORD08758,Customer_299,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,60000,477000,completed,Kelurahan 81, Jakarta Timur,Customer_299,complete,Kelurahan 81,Jakarta Timur,Alat Simpan
2025-02-07,ORD01063,Customer_1684,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,60000,480000,completed,Kelurahan 125, Jakarta Timur,Customer_1684,complete,Kelurahan 125,Jakarta Timur,Alat Masak
2025-02-25,ORD01552,Customer_66,Panci Stainless 20 cm,Cookware,210000,2,0,420000,60000,480000,refund,Kelurahan 49, Jakarta Timur,Customer_66,refund,Kelurahan 49,Jakarta Timur,Alat Masak
2025-04-14,ORD02862,Customer_5559,Panci Stainless 20 cm,Cookware,210000,2,0,420000,60000,480000,COMPLETED,Kelurahan 195, Jakarta Timur,Customer_5559,complete,Kelurahan 195,Jakarta Timur,Alat Masak
2025-04-20,ORD03058,Customer_166,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,60000,480000,refund,Kelurahan 165, Jakarta Timur,Customer_166,refund,Kelurahan 165,Jakarta Timur,Alat Masak
2025-07-26,ORD05749,Customer_4392,Panci Stainless 20 cm,cookware,210000,2,0,420000,60000,480000,completed,Kelurahan 136, Jakarta Timur,Customer_4392,complete,Kelurahan 136,Jakarta Timur,Alat Masak
2025-10-08,ORD07811,Customer_3607,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,60000,480000,completed,Kelurahan 86, Jakarta Timur,Customer_3607,complete,Kelurahan 86,Jakarta Timur,Alat Masak
2025-03-03,ORD01718,Customer_4593,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,429300,60000,489300,cancel,Kelurahan 16, Jakarta Timur,Customer_4593,cancel,Kelurahan 16,Jakarta Timur,Alat Simpan
2025-02-03,ORD00952,Customer_3542,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 170, Jakarta Timur,Customer_3542,complete,Kelurahan 170,Jakarta Timur,Alat Masak
2025-02-08,ORD01078,Customer_170,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 41, Jakarta Timur,Customer_170,complete,Kelurahan 41,Jakarta Timur,Alat Masak
2025-02-11,ORD01172,Customer_57,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 157, Jakarta Timur,Customer_57,complete,Kelurahan 157,Jakarta Timur,Alat Masak
2025-04-11,ORD02798,Customer_4196,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 69, Jakarta Timur,Customer_4196,complete,Kelurahan 69,Jakarta Timur,Alat Masak
2025-06-17,ORD04603,Customer_1331,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,refund,Kelurahan 92, Jakarta Timur,Customer_1331,refund,Kelurahan 92,Jakarta Timur,Alat Masak
2025-07-14,ORD05435,Customer_691,Cobek Granit,Peralatan Masak,145000,3,0,435000,60000,495000,completed,Kelurahan 132, Jakarta Timur,Customer_691,complete,Kelurahan 132,Jakarta Timur,Alat Masak
2025-02-06,ORD01019,Customer_3967,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,completed,Kelurahan 19, Jakarta Timur,Customer_3967,complete,Kelurahan 19,Jakarta Timur,Alat Saji
2025-04-03,ORD02578,Customer_5829,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,completed,Kelurahan 49, Jakarta Timur,Customer_5829,complete,Kelurahan 49,Jakarta Timur,Alat Saji
2025-06-03,ORD04251,Customer_4422,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,60000,510000,completed,Kelurahan 11, Jakarta Timur,Customer_4422,complete,Kelurahan 11,Jakarta Timur,Alat Masak
2025-06-21,ORD04747,Customer_63,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,completed,Kelurahan 32, Jakarta Timur,Customer_63,complete,Kelurahan 32,Jakarta Timur,Alat Saji
2025-08-12,ORD06257,Customer_5992,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,60000,510000,completed,Kelurahan 98, Jakarta Timur,Customer_5992,complete,Kelurahan 98,Jakarta Timur,Alat Masak
2025-08-29,ORD06721,Customer_416,Wajan Deep Fry Pan 28 cm,cookware,225000,2,0,450000,60000,510000,completed,Kelurahan 21, Jakarta Timur,Customer_416,complete,Kelurahan 21,Jakarta Timur,Alat Masak
2025-09-01,ORD06796,Customer_1847,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,60000,510000,completed,Kelurahan 19, Jakarta Timur,Customer_1847,complete,Kelurahan 19,Jakarta Timur,Alat Masak
2025-10-05,ORD07716,Customer_54,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,60000,510000,refund,Kelurahan 10, Jakarta Timur,Customer_54,refund,Kelurahan 10,Jakarta Timur,Alat Masak
2025-11-02,ORD08472,Customer_3813,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,60000,510000,completed,Kelurahan 186, Jakarta Timur,Customer_3813,complete,Kelurahan 186,Jakarta Timur,Alat Saji
2025-03-22,ORD02272,Customer_1173,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 66, Jakarta Timur,Customer_1173,complete,Kelurahan 66,Jakarta Timur,Alat Masak
2025-06-27,ORD04921,Customer_5874,Vacuum Sealer,Elektronik Dapur ,459000,1,0,459000,60000,519000,completed,Kelurahan 70, Jakarta Timur,Customer_5874,complete,Kelurahan 70,Jakarta Timur,Alat Masak
2025-07-02,ORD05081,Customer_5621,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 192, Jakarta Timur,Customer_5621,complete,Kelurahan 192,Jakarta Timur,Alat Masak
2025-07-21,ORD05603,Customer_3315,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 15, Jakarta Timur,Customer_3315,complete,Kelurahan 15,Jakarta Timur,Alat Masak
2025-08-20,ORD06475,Customer_1249,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 110, Jakarta Timur,Customer_1249,complete,Kelurahan 110,Jakarta Timur,Alat Masak
2025-09-23,ORD07381,Customer_2393,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 2, Jakarta Timur,Customer_2393,complete,Kelurahan 2,Jakarta Timur,Alat Masak
2025-11-02,ORD08479,Customer_6105,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 193, Jakarta Timur,Customer_6105,complete,Kelurahan 193,Jakarta Timur,Alat Masak
2025-11-28,ORD09152,Customer_3609,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 53, Jakarta Timur,Customer_3609,complete,Kelurahan 53,Jakarta Timur,Alat Masak
2025-12-06,ORD09358,Customer_165,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,60000,519000,completed,Kelurahan 104, Jakarta Timur,Customer_165,complete,Kelurahan 104,Jakarta Timur,Alat Masak
2025-07-07,ORD05217,Customer_431,Wajan Anti Lengket 24 cm,cookware,175000,3,0,472500,60000,532500,completed,Kelurahan 97, Jakarta Timur,Customer_431,complete,Kelurahan 97,Jakarta Timur,Alat Masak
2025-01-07,ORD00191,Customer_3988,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 105, Jakarta Timur,Customer_3988,complete,Kelurahan 105,Jakarta Timur,Alat Masak
2025-01-25,ORD00690,Customer_4117,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,cancelled,Kelurahan 31, Jakarta Timur,Customer_4117,cancel,Kelurahan 31,Jakarta Timur,Alat Masak
2025-01-28,ORD00769,Customer_1965,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 11, Jakarta Timur,Customer_1965,complete,Kelurahan 11,Jakarta Timur,Alat Masak
2025-01-30,ORD00832,Customer_1,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,60000,535000,refund,Kelurahan 181, Jakarta Timur,Customer_1,refund,Kelurahan 181,Jakarta Timur,Alat Masak
2025-05-09,ORD03564,Customer_78,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 6, Jakarta Timur,Customer_78,complete,Kelurahan 6,Jakarta Timur,Alat Masak
2025-06-22,ORD04772,Customer_84,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 131, Jakarta Timur,Customer_84,complete,Kelurahan 131,Jakarta Timur,Alat Masak
2025-07-06,ORD05201,Customer_2125,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 58, Jakarta Timur,Customer_2125,complete,Kelurahan 58,Jakarta Timur,Alat Masak
2025-07-29,ORD05831,Customer_5465,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 166, Jakarta Timur,Customer_5465,complete,Kelurahan 166,Jakarta Timur,Alat Masak
2025-08-19,ORD06437,Customer_457,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 89, Jakarta Timur,Customer_457,complete,Kelurahan 89,Jakarta Timur,Alat Masak
2025-10-06,ORD07751,Customer_6063,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,60000,535000,completed,Kelurahan 47, Jakarta Timur,Customer_6063,complete,Kelurahan 47,Jakarta Timur,Alat Masak
2025-03-09,ORD01894,Customer_1703,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,477000,60000,537000,completed,   Kelurahan 137, Jakarta Timur,Customer_1703,complete,Kelurahan 137,Jakarta Timur,Alat Simpan
2025-05-02,ORD03371,Customer_5197,Wadah Makanan Kedap Udara Set,penyimpanan,159000,3,0,477000,60000,537000,completed,  Kelurahan 139, Jakarta Timur,Customer_5197,complete,Kelurahan 139,Jakarta Timur,Alat Simpan
2025-05-13,ORD03693,Customer_4915,Wadah Makanan Kedap Udara Set,Penyimpanan ,159000,3,0,477000,60000,537000,completed,Kelurahan 63, Jakarta Timur,Customer_4915,complete,Kelurahan 63,Jakarta Timur,Alat Simpan
2025-05-29,ORD04124,Customer_6040,Wadah Makanan Kedap Udara Set,Penyimpanan,159000,3,0,477000,60000,537000,Done,Kelurahan 104, Jakarta Timur,Customer_6040,complete,Kelurahan 104,Jakarta Timur,Alat Simpan
2025-03-17,ORD02127,Customer_2711,Panci Presto 8 Liter,cookware,495000,1,0,495000,60000,555000,cancelled,Kelurahan 135, Jakarta Timur,Customer_2711,cancel,Kelurahan 135,Jakarta Timur,Alat Masak
2025-04-08,ORD02703,Customer_457,Panci Presto 8 Liter,Peralatan Masak,495000,1,0,495000,60000,555000,completed,Kelurahan 59, Jakarta Timur,Customer_457,complete,Kelurahan 59,Jakarta Timur,Alat Masak
2025-05-12,ORD03655,Customer_31,Panci Presto 8 Liter,Cookware,495000,1,0,495000,60000,555000,completed,Kelurahan 186, Jakarta Timur,Customer_31,complete,Kelurahan 186,Jakarta Timur,Alat Masak
2025-09-30,ORD07579,Customer_3632,Panci Presto 8 Liter,Peralatan Masak,495000,1,0,495000,60000,555000,completed,Kelurahan 143, Jakarta Timur,Customer_3632,complete,Kelurahan 143,Jakarta Timur,Alat Masak
2025-07-15,ORD05469,Customer_46,Sendok Garpu Set 24 pcs,Peralatan Saji,249000,2,0,498000,60000,558000,COMPLETED,Kelurahan 82, Jakarta Timur,Customer_46,complete,Kelurahan 82,Jakarta Timur,Alat Saji
2025-08-02,ORD05956,Customer_5053,Sendok Garpu Set 24 pcs,Peralatan Saji,249000,2,0,498000,60000,558000,completed,Kelurahan 186, Jakarta Timur,Customer_5053,complete,Kelurahan 186,Jakarta Timur,Alat Saji
2025-08-10,ORD06173,Customer_816,Sendok Garpu Set 24 pcs,  Peralatan Saji,249000,2,0,498000,60000,558000,completed,Kelurahan 88, Jakarta Timur,Customer_816,complete,Kelurahan 88,Jakarta Timur,Alat Saji
2025-09-26,ORD07478,Customer_2894,Sendok Garpu Set 24 pcs,Peralatan Saji,249000,2,0,498000,60000,558000,completed,Kelurahan 44, Jakarta Timur,Customer_2894,complete,Kelurahan 44,Jakarta Timur,Alat Saji
2025-01-18,ORD00513,Customer_81,French Press 600 ml,Peralatan Minum,169000,3,0,507000,60000,567000,completed,  kelurahan 189, jakarta timur,Customer_81,complete,Kelurahan 189,Jakarta Timur,Alat Saji
2025-02-28,ORD01657,Customer_6166,French Press 600 ml,Peralatan Minum,169000,3,0,507000,60000,567000,Completed,Kelurahan 192, Jakarta Timur,Customer_6166,complete,Kelurahan 192,Jakarta Timur,Alat Saji
2025-04-08,ORD02718,Customer_240,French Press 600 ml,Peralatan Minum,169000,3,0,507000,60000,567000,completed,Kelurahan 111, Jakarta Timur,Customer_240,complete,Kelurahan 111,Jakarta Timur,Alat Saji
2025-06-22,ORD04779,Customer_1839,French Press 600 ml,Peralatan Minum,169000,3,0,507000,60000,567000,completed,Kelurahan 200, Jakarta Timur,Customer_1839,complete,Kelurahan 200,Jakarta Timur,Alat Saji
2025-07-06,ORD05185,Customer_7,French Press 600 ml,Peralatan Minum,169000,3,0,507000,60000,567000,completed,Kelurahan 180, Jakarta Timur,Customer_7,complete,Kelurahan 180,Jakarta Timur,Alat Saji
2025-11-14,ORD08768,Customer_2567,French Press 600 ml,Peralatan Minum,169000,3,0,507000,60000,567000,completed,Kelurahan 3, Jakarta Timur,Customer_2567,complete,Kelurahan 3,Jakarta Timur,Alat Saji
2025-01-27,ORD00760,Customer_4556,Panci Set 3 pcs,Peralatan Masak,525000,1,0,525000,60000,585000,completed,Kelurahan 159, Jakarta Timur,Customer_4556,complete,Kelurahan 159,Jakarta Timur,Alat Masak
2025-04-07,ORD02682,Customer_161,Wajan Anti Lengket 24 cm,Peralatan Masak,175000,3,0,525000,60000,585000,completed,Kelurahan 189, Jakarta Timur,Customer_161,complete,Kelurahan 189,Jakarta Timur,Alat Masak
2025-05-08,ORD03552,Customer_3059,Panci Set 3 pcs,COOKWARE,525000,1,0,525000,60000,585000,completed,Kelurahan 89, Jakarta Timur,Customer_3059,complete,Kelurahan 89,Jakarta Timur,Alat Masak
2025-07-21,ORD05604,Customer_6495,Panci Set 3 pcs,Peralatan Masak,525000,1,0,525000,60000,585000,refund,Kelurahan 74, Jakarta Timur,Customer_6495,refund,Kelurahan 74,Jakarta Timur,Alat Masak
2025-07-21,ORD05616,Customer_4792   ,Panci Set 3 pcs,Peralatan Masak,525000,1,0,525000,60000,585000,completed,Kelurahan 143, Jakarta Timur,Customer_4792,complete,Kelurahan 143,Jakarta Timur,Alat Masak
2025-07-31,ORD05893,Customer_3526,Wajan Anti Lengket 24 cm,Peralatan Masak,175000,3,0,525000,60000,585000,completed,Kelurahan 166, Jakarta Timur,Customer_3526,complete,Kelurahan 166,Jakarta Timur,Alat Masak
2025-08-10,ORD06176,Customer_336,Panci Set 3 pcs,Peralatan Masak,525000,1,0,525000,60000,585000,completed,Kelurahan 58, Jakarta Timur,Customer_336,complete,Kelurahan 58,Jakarta Timur,Alat Masak
2025-08-13,ORD06269,Customer_9,Wajan Anti Lengket 24 cm,cookware,175000,3,0,525000,60000,585000,completed ,Kelurahan 46, Jakarta Timur,Customer_9,complete,Kelurahan 46,Jakarta Timur,Alat Masak
2025-09-08,ORD06963,Customer_40,Wajan Anti Lengket 24 cm,Peralatan Masak,175000,3,0,525000,60000,585000,completed,Kelurahan 199, Jakarta Timur,Customer_40,complete,Kelurahan 199,Jakarta Timur,Alat Masak
2025-10-01,ORD07614,Customer_1950,Wajan Anti Lengket 24 cm,Peralatan Masak,175000,3,0,525000,60000,585000,completed,Kelurahan 152, Jakarta Timur,Customer_1950,complete,Kelurahan 152,Jakarta Timur,Alat Masak
2025-02-07,ORD01062,Customer_112,Chopper Elektrik,Elektronik Dapur,265000,2,0,530000,60000,590000,completed,Kelurahan 89, Jakarta Timur,Customer_112,complete,Kelurahan 89,Jakarta Timur,Alat Masak
2025-03-13,ORD02015,Customer_2357,Chopper Elektrik,Elektronik Dapur,265000,2,0,530000,60000,590000,completed,Kelurahan 63, Jakarta Timur,Customer_2357,complete,Kelurahan 63,Jakarta Timur,Alat Masak
2025-05-08,ORD03529,Customer_5641,Chopper Elektrik,Elektronik Dapur,265000,2,0,530000,60000,590000,cancel,Kelurahan 145, Jakarta Timur,Customer_5641,cancel,Kelurahan 145,Jakarta Timur,Alat Masak
2025-09-22,ORD07358,Customer_510,Chopper Elektrik,Elektronik Dapur,265000,2,0,530000,60000,590000,completed,Kelurahan 195, Jakarta Timur,Customer_510,complete,Kelurahan 195,Jakarta Timur,Alat Masak
2025-01-05,ORD00133,Customer_379,Termos Air 2 L,Peralatan Minum,179000,3,0,537000,60000,597000,completed,Kelurahan 50, Jakarta Timur,Customer_379,complete,Kelurahan 50,Jakarta Timur,Alat Saji
2025-03-01,ORD01686,Customer_1473,Termos Air 2 L,Peralatan Minum,179000,3,0,537000,60000,597000,completed,Kelurahan 83, Jakarta Timur,Customer_1473,complete,Kelurahan 83,Jakarta Timur,Alat Saji
2025-05-14,ORD03721,Customer_1077,Termos Air 2 L,Peralatan Minum,179000,3,0,537000,60000,597000,completed,Kelurahan 22, Jakarta Timur,Customer_1077,complete,Kelurahan 22,Jakarta Timur,Alat Saji
2025-09-27,ORD07498,Customer_661,Termos Air 2 L,Peralatan Minum,179000,3,0,537000,60000,597000,completed,Kelurahan 155, Jakarta Timur,Customer_661,complete,Kelurahan 155,Jakarta Timur,Alat Saji
2025-12-17,ORD09610,Customer_133,Termos Air 2 L,Peralatan Minum,179000,3,0,537000,60000,597000,completed,Kelurahan 128, Jakarta Timur,Customer_133,complete,Kelurahan 128,Jakarta Timur,Alat Saji
2025-01-15,ORD00427,Customer_452,Rak Serbaguna Dapur,Penyimpanan,275000,2,0,550000,60000,610000,completed,Kelurahan 15, Jakarta Timur,Customer_452,complete,Kelurahan 15,Jakarta Timur,Alat Simpan
2025-03-06,ORD01817,Customer_4329,Rak Serbaguna Dapur,Penyimpanan,275000,2,0,550000,60000,610000,completed,   kelurahan 25, jakarta timur   ,Customer_4329,complete,Kelurahan 25,Jakarta Timur,Alat Simpan
2025-04-12,ORD02815,Customer_4841,Rak Serbaguna Dapur,Penyimpanan,275000,2,0,550000,60000,610000,completed,Kelurahan 55, Jakarta Timur,Customer_4841,complete,Kelurahan 55,Jakarta Timur,Alat Simpan
2025-09-08,ORD06975,Customer_211,Rak Serbaguna Dapur,Penyimpanan,275000,2,0,550000,60000,610000,completed,Kelurahan 150, Jakarta Timur,Customer_211,complete,Kelurahan 150,Jakarta Timur,Alat Simpan
2025-01-26,ORD00720,  Customer_5915   ,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,3,0,555000,60000,615000,completed,Kelurahan 108, Jakarta Timur,Customer_5915,complete,Kelurahan 108,Jakarta Timur,Alat Saji
2025-01-29,ORD00797,Customer_1012,Set Pisau Dapur 6 pcs,Alat Potong,185000,3,0,555000,60000,615000,completed,Kelurahan 156, Jakarta Timur,Customer_1012,complete,Kelurahan 156,Jakarta Timur,Alat Masak
2025-02-26,ORD01599,Customer_276,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,3,0,555000,60000,615000,completed,Kelurahan 166, Jakarta Timur,Customer_276,complete,Kelurahan 166,Jakarta Timur,Alat Saji
2025-03-08,ORD01872,Customer_430,Set Pisau Dapur 6 pcs,Alat Potong,185000,3,0,555000,60000,615000,completed,   Kelurahan 173, Jakarta Timur,Customer_430,complete,Kelurahan 173,Jakarta Timur,Alat Masak
2025-03-30,ORD02473,Customer_447,Set Pisau Dapur 6 pcs,Alat Potong,185000,3,0,555000,60000,615000,completed,Kelurahan 158, Jakarta Timur,Customer_447,complete,Kelurahan 158,Jakarta Timur,Alat Masak
2025-05-25,ORD04010,Customer_963,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,3,0,555000,60000,615000,completed,Kelurahan 199, Jakarta Timur,Customer_963,complete,Kelurahan 199,Jakarta Timur,Alat Saji
2025-07-25,ORD05711,Customer_4394,Set Pisau Dapur 6 pcs,alat potong,185000,3,0,555000,60000,615000,COMPLETED,Kelurahan 62, Jakarta Timur,Customer_4394,complete,Kelurahan 62,Jakarta Timur,Alat Masak
2025-08-15,ORD06313,Customer_789,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,3,0,555000,60000,615000,completed,Kelurahan 66, Jakarta Timur,Customer_789,complete,Kelurahan 66,Jakarta Timur,Alat Saji
2025-09-27,ORD07497,Customer_845,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,3,0,555000,60000,615000,completed,Kelurahan 157, Jakarta Timur,Customer_845,complete,Kelurahan 157,Jakarta Timur,Alat Saji
2025-10-21,ORD08175,Customer_332,Set Pisau Dapur 6 pcs,Alat Potong,185000,3,0,555000,60000,615000,completed,   Kelurahan 136, Jakarta Timur,Customer_332,complete,Kelurahan 136,Jakarta Timur,Alat Masak
2025-11-05,ORD08539,Customer_10,Set Pisau Dapur 6 pcs,Alat Potong,185000,3,0,555000,60000,615000,completed,Kelurahan 64, Jakarta Timur,Customer_10,complete,Kelurahan 64,Jakarta Timur,Alat Masak
2025-11-18,ORD08859,customer_2963,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,3,0,555000,60000,615000,completed,Kelurahan 178, Jakarta Timur,Customer_2963,complete,Kelurahan 178,Jakarta Timur,Alat Saji
2025-12-04,ORD09297,Customer_1870,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,3,0,555000,60000,615000,completed,Kelurahan 116, Jakarta Timur,Customer_1870,complete,Kelurahan 116,Jakarta Timur,Alat Saji
2025-12-06,ORD09347,Customer_170,Ketel Listrik 1.7 L,Elektronik Dapur,289000,2,0,578000,60000,638000,completed,Kelurahan 29, Jakarta Timur,Customer_170,complete,Kelurahan 29,Jakarta Timur,Alat Masak
2025-01-29,ORD00799,Customer_4979,Mixer Tangan,elektronik dapur,299000,2,0,598000,60000,658000,completed,Kelurahan 8, Jakarta Timur,Customer_4979,complete,Kelurahan 8,Jakarta Timur,Alat Masak
2025-03-13,ORD02004,Customer_148,Mixer Tangan,Elektronik Dapur,299000,2,0,598000,60000,658000,completed,Kelurahan 80, Jakarta Timur,Customer_148,complete,Kelurahan 80,Jakarta Timur,Alat Masak
